"subject","study","term","pool","mode","block","explicit","impasse","grid","mark","ixn","gwidth","gheight","graph","time_elapsed_m","question","relation","q","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","rt_s","condition"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.10208333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",16.331,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.39671666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",17.567,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.77955,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"Z ",22.824,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.8499,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"K ",4.102,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.88646666666667,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"O ",2.098,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",2.04773333333333,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",6.536,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.45413333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",24.062,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.57116666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"H ",6.926,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",2.76615,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",11.565,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.85755,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"O ",5.268,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.8986,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.0833333333333333,0,0,1,0,"E ",2.338,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.99553333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",5.712,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",3.06671666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.0833333333333333,0,0,1,0,"J ",4.159,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.12495,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"C ",3.4,"11115"
"P5TGP","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.16455,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.0833333333333333,0,0,1,0,"B ",2.265,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.42883333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",33.29,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.56403333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",8.02,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.9393,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"Z ",22.439,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.6159,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"U ",40.51,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.13058333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"U ",30.799,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",4.35088333333333,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",7.513,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.57405,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",13.309,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.95141666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"E ",22.564,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",5.14426666666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",11.487,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.57141666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",0,0,0,0,1,"",25.553,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.90696666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",20.056,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",6.09583333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",11.253,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",6.43133333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"F ,X ",20.052,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",6.92113333333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"F ",29.31,"11115"
"MAFVW","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",7.90566666666667,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.166666666666667,0,0,2,0,"E ,F ",58.996,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.99875,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",43.074,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.28505,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",16.803,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.69806666666667,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"Z ",24.514,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",8.04101666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"U ",140.313,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",10.62915,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"U ",154.998,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",11.05425,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",12.652,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",11.38165,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",19.373,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",12.32675,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"E ",56.435,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",12.9416,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",36.604,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",14.1107333333333,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"X ",69.866,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",14.3036666666667,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",11.276,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",14.63555,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",19.63,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",15.07755,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"F ,X ",26.244,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",15.5556833333333,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"B ",28.391,"11115"
"AJO1Q","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",16.6187,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.166666666666667,0,0,2,0,"E ,F ",63.505,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",14.5576333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",0,0,0,0,1,"",17.548,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",14.6938166666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",8.057,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",14.9346,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"Z ",14.277,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",15.7902666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"U ",51.229,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",16.7885,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"F ",59.806,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",17.0733333333333,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",5.126,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",17.4029333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",19.594,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",17.8598,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"E ",27.254,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",18.23285,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",22.292,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",18.6448666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"I ",24.387,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",18.7724333333333,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",7.531,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",19.0257833333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",15.112,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",19.9258333333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",53.908,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",20.2853,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",21.477,"11115"
"SESUV","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",20.9335833333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.0833333333333333,0,0,1,0,"F ",38.732,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.41575,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"F ",18.219,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.49618333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",4.7,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.6251,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"A ",7.623,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.76256666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"K ",8.138,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.86503333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"K ",6.04,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",2.37901666666667,"Which shift(s) are six hours long?","duration","6","FALSE",-0.0833333333333333,0,0,1,0,"G ",27.906,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.42726666666667,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.0833333333333333,0,0,1,0,"L ",2.777,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.4862,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"K ",3.406,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",2.62073333333333,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"H ",7.963,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.70255,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"E ",4.796,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.7537,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.0833333333333333,0,0,1,0,"P ",2.957,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.80641666666667,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"E ",3.048,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",2.86566666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.0833333333333333,0,0,1,0,"O ",3.446,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.1551,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"X ",17.242,"11115"
"C1TTY","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.20248333333333,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.0833333333333333,0,0,1,0,"H ",2.712,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.68283333333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",4.44,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.74366666666667,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"I ",3.544,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.87935,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"Z ",8.034,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",7.71811666666667,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"U ",290.225,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",8.7488,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"U ",61.533,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",8.8889,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",6.519,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",9.1339,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",14.598,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",10.0205333333333,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"E ",53.094,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",10.2312166666667,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",12.54,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",10.5961166666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"X ",21.69,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",10.92205,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.0833333333333333,0,0,1,0,"M ",19.447,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",11.1722833333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",14.907,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",11.6074833333333,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"F ,X ",26.01,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",11.8547166666667,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.0833333333333333,0,0,1,0,"B ",14.733,"11115"
"FPY8N","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",12.22305,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.166666666666667,0,0,2,0,"E ,F ",21.808,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",0.81385,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",15.205,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.00043333333333,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",11.085,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.5221,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.166666666666667,0,0,2,0,"D ,E ",31.173,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",1.80738333333333,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"C ",17.011,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.03988333333333,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","midpoint","5","FALSE",-0.0833333333333333,0,0,1,0,"K ",13.731,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",2.38296666666667,"Which shift(s) are six hours long?","duration","6","FALSE",-0.166666666666667,0,0,2,0,"E ,G ",15.423,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",2.67903333333333,"Which 2 shifts less than 5 hours long start at the same time?","duration+starts","7","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",17.521,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",3.58156666666667,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","duration+contained","8","FALSE",-0.0833333333333333,0,0,1,0,"O ",54.036,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",3.87765,"Which shift(s) begins before J begins and ends during B?","starttime+before+endtime+during","9","FALSE",-0.0833333333333333,0,0,1,0,"I ",17.637,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.02736666666667,"Which shift(s) end at the same time as F?","ends","10","FALSE",-0.0833333333333333,0,0,1,0,"A ",8.518,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.13765,"Which shift(s) start at 12pm?","starttime","11","FALSE",-0.166666666666667,0,0,2,0,"B ,F ",6.414,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",4.35543333333333,"Which shift(s) start at the same time as F?","starts","12","FALSE",-0.0833333333333333,0,0,1,0,"B ",12.877,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_nondiscriminant","1","1","1","1","5",600,600,"triangular",4.75846666666667,"Which 2 shifts end when Z begins?","meets","13","FALSE",-0.166666666666667,0,0,2,0,"I ,J ",24.087,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.0096,"Which shift(s) end at 3pm?","endtime","14","FALSE",-0.25,0,0,3,0,"B ,I ,O ",14.969,"11115"
"0NEOZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",5.2518,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","midpoint","15","FALSE",-0.166666666666667,0,0,2,0,"J ,X ",14.432,"11115"
"9XRXZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",27.2748833333333,"Which shift(s) start at 11 am?","starttime","1","FALSE",-0.0833333333333333,0,0,1,0,"A ",40.03,"11115"
"9XRXZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",27.42245,"Which shift(s) start at the same time as D?","starts","2","FALSE",-0.0833333333333333,0,0,1,0,"E ",8.747,"11115"
"9XRXZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",29.41795,"Which shift(s) begin when C ends?","meets","3","FALSE",-0.0833333333333333,0,0,1,0,"D ",119.64,"11115"
"9XRXZ","SGC5A","winter22","sona","asynch","item_test","1","1","1","1","5",600,600,"triangular",31.1531,"Which shift(s) end at 4 pm?","endtime","4","FALSE",-0.0833333333333333,0,0,1,0,"B ",103.827,"11115"
